"Name"	"Protein id"	"Contig id"	"Start"	"Stop"	"Strand"	"Gene symbol"	"Element name"	"Scope"	"Type"	"Subtype"	"Class"	"Subclass"	"Method"	"Target length"	"Reference sequence length"	"% Coverage of reference"	"% Identity to reference"	"Alignment length"	"Closest reference accession"	"Closest reference name"	"HMM accession"	"HMM description"
"28099_1_334"	NA	".28099_1_334.53"	652	1509	"-"	"blaTEM-1"	"broad-spectrum class A beta-lactamase TEM-1"	"core"	"AMR"	"AMR"	"BETA-LACTAM"	"BETA-LACTAM"	"ALLELEX"	286	286	100	100	286	"WP_000027057.1"	"broad-spectrum class A beta-lactamase TEM-1"	NA	NA
"28099_1_335"	NA	".28099_1_335.17"	29362	29832	"+"	"dfrA1"	"trimethoprim-resistant dihydrofolate reductase DfrA1"	"core"	"AMR"	"AMR"	"TRIMETHOPRIM"	"TRIMETHOPRIM"	"EXACTX"	157	157	100	100	157	"WP_000777554.1"	"trimethoprim-resistant dihydrofolate reductase DfrA1"	NA	NA
"28099_1_335"	NA	".28099_1_335.17"	29930	30451	"+"	"sat2"	"streptothricin N-acetyltransferase Sat2"	"core"	"AMR"	"AMR"	"STREPTOTHRICIN"	"STREPTOTHRICIN"	"EXACTX"	174	174	100	100	174	"WP_000704156.1"	"streptothricin N-acetyltransferase Sat2"	NA	NA
"28099_1_335"	NA	".28099_1_335.17"	30512	31297	"+"	"aadA1"	"ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1"	"core"	"AMR"	"AMR"	"AMINOGLYCOSIDE"	"STREPTOMYCIN"	"EXACTX"	262	262	100	100	262	"WP_001206315.1"	"ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1"	NA	NA
"28099_1_335"	NA	".28099_1_335.39"	9791	10663	"+"	"blaCTX-M-15"	"extended-spectrum class A beta-lactamase CTX-M-15"	"core"	"AMR"	"AMR"	"BETA-LACTAM"	"CEPHALOSPORIN"	"ALLELEX"	291	291	100	100	291	"WP_000239590.1"	"extended-spectrum class A beta-lactamase CTX-M-15"	NA	NA
"28099_1_335"	NA	".28099_1_335.45"	630	1124	"+"	"dfrA12"	"trimethoprim-resistant dihydrofolate reductase DfrA12"	"core"	"AMR"	"AMR"	"TRIMETHOPRIM"	"TRIMETHOPRIM"	"EXACTX"	165	165	100	100	165	"WP_001083725.1"	"trimethoprim-resistant dihydrofolate reductase DfrA12"	NA	NA
"28099_1_335"	NA	".28099_1_335.45"	1535	2323	"+"	"aadA2"	"ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA2"	"core"	"AMR"	"AMR"	"AMINOGLYCOSIDE"	"STREPTOMYCIN"	"EXACTX"	263	263	100	100	263	"WP_001206356.1"	"ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA2"	NA	NA
"28099_1_335"	NA	".28099_1_335.45"	2490	2834	"+"	"qacEdelta1"	"quaternary ammonium compound efflux SMR transporter QacE delta 1"	"core"	"STRESS"	"BIOCIDE"	"QUATERNARY AMMONIUM"	"QUATERNARY AMMONIUM"	"ALLELEX"	115	115	100	100	115	"WP_000679427.1"	"quaternary ammonium compound efflux SMR transporter QacE delta 1"	NA	NA
"28099_1_335"	NA	".28099_1_335.45"	2831	3667	"+"	"sul1"	"sulfonamide-resistant dihydropteroate synthase Sul1"	"core"	"AMR"	"AMR"	"SULFONAMIDE"	"SULFONAMIDE"	"EXACTX"	279	279	100	100	279	"WP_000259031.1"	"sulfonamide-resistant dihydropteroate synthase Sul1"	NA	NA
"28099_1_335"	NA	".28099_1_335.45"	8984	9886	"-"	"mph(A)"	"Mph(A) family macrolide 2'-phosphotransferase"	"core"	"AMR"	"AMR"	"MACROLIDE"	"AZITHROMYCIN/ERYTHROMYCIN/SPIRAMYCIN/TELITHROMYCIN"	"EXACTX"	301	301	100	100	301	"WP_000219391.1"	"Mph(A) family macrolide 2'-phosphotransferase"	NA	NA
"28099_1_335"	NA	".28099_1_335.48"	152	1009	"-"	"blaTEM-1"	"broad-spectrum class A beta-lactamase TEM-1"	"core"	"AMR"	"AMR"	"BETA-LACTAM"	"BETA-LACTAM"	"ALLELEX"	286	286	100	100	286	"WP_000027057.1"	"broad-spectrum class A beta-lactamase TEM-1"	NA	NA
"28099_1_335"	NA	".28099_1_335.48"	5984	6841	"-"	"aac(3)-IId"	"aminoglycoside N-acetyltransferase AAC(3)-IId"	"core"	"AMR"	"AMR"	"AMINOGLYCOSIDE"	"GENTAMICIN"	"EXACTX"	286	286	100	100	286	"WP_000557454.1"	"aminoglycoside N-acetyltransferase AAC(3)-IId"	NA	NA
"28099_1_335"	NA	".28099_1_335.57"	2517	3719	"-"	"tet(B)"	"tetracycline efflux MFS transporter Tet(B)"	"core"	"AMR"	"AMR"	"TETRACYCLINE"	"TETRACYCLINE"	"EXACTX"	401	401	100	100	401	"WP_001089068.1"	"tetracycline efflux MFS transporter Tet(B)"	NA	NA
"28099_1_335"	NA	".28099_1_335.60"	137	970	"-"	"aph(6)-Id"	"aminoglycoside O-phosphotransferase APH(6)-Id"	"core"	"AMR"	"AMR"	"AMINOGLYCOSIDE"	"STREPTOMYCIN"	"EXACTX"	278	278	100	100	278	"WP_000480968.1"	"aminoglycoside O-phosphotransferase APH(6)-Id"	NA	NA
"28099_1_335"	NA	".28099_1_335.60"	973	1773	"-"	"aph(3'')-Ib"	"aminoglycoside O-phosphotransferase APH(3'')-Ib"	"core"	"AMR"	"AMR"	"AMINOGLYCOSIDE"	"STREPTOMYCIN"	"EXACTX"	267	267	100	100	267	"WP_001082319.1"	"aminoglycoside O-phosphotransferase APH(3'')-Ib"	NA	NA
"28099_1_335"	NA	".28099_1_335.60"	1837	2649	"-"	"sul2"	"sulfonamide-resistant dihydropteroate synthase Sul2"	"core"	"AMR"	"AMR"	"SULFONAMIDE"	"SULFONAMIDE"	"EXACTX"	271	271	100	100	271	"WP_001043265.1"	"sulfonamide-resistant dihydropteroate synthase Sul2"	NA	NA
"28099_1_337"	NA	".28099_1_337.17"	959	2161	"-"	"tet(B)"	"tetracycline efflux MFS transporter Tet(B)"	"core"	"AMR"	"AMR"	"TETRACYCLINE"	"TETRACYCLINE"	"EXACTX"	401	401	100	100	401	"WP_001089068.1"	"tetracycline efflux MFS transporter Tet(B)"	NA	NA
"28099_1_337"	NA	".28099_1_337.26"	7086	8228	"+"	"blaCMY-2"	"extended-spectrum class C beta-lactamase CMY-2"	"core"	"AMR"	"AMR"	"BETA-LACTAM"	"CEPHALOSPORIN"	"ALLELEX"	381	381	100	100	381	"WP_000976514.1"	"extended-spectrum class C beta-lactamase CMY-2"	NA	NA
"28099_1_337"	NA	".28099_1_337.33"	7829	8731	"+"	"mph(A)"	"Mph(A) family macrolide 2'-phosphotransferase"	"core"	"AMR"	"AMR"	"MACROLIDE"	"AZITHROMYCIN/ERYTHROMYCIN/SPIRAMYCIN/TELITHROMYCIN"	"EXACTX"	301	301	100	100	301	"WP_000219391.1"	"Mph(A) family macrolide 2'-phosphotransferase"	NA	NA
"28099_1_337"	NA	".28099_1_337.41"	12	845	"-"	"aph(6)-Id"	"aminoglycoside O-phosphotransferase APH(6)-Id"	"core"	"AMR"	"AMR"	"AMINOGLYCOSIDE"	"STREPTOMYCIN"	"EXACTX"	278	278	100	100	278	"WP_000480968.1"	"aminoglycoside O-phosphotransferase APH(6)-Id"	NA	NA
"28099_1_337"	NA	".28099_1_337.41"	848	1648	"-"	"aph(3'')-Ib"	"aminoglycoside O-phosphotransferase APH(3'')-Ib"	"core"	"AMR"	"AMR"	"AMINOGLYCOSIDE"	"STREPTOMYCIN"	"EXACTX"	267	267	100	100	267	"WP_001082319.1"	"aminoglycoside O-phosphotransferase APH(3'')-Ib"	NA	NA
"28099_1_337"	NA	".28099_1_337.41"	1712	2524	"-"	"sul2"	"sulfonamide-resistant dihydropteroate synthase Sul2"	"core"	"AMR"	"AMR"	"SULFONAMIDE"	"SULFONAMIDE"	"EXACTX"	271	271	100	100	271	"WP_001043260.1"	"sulfonamide-resistant dihydropteroate synthase Sul2"	NA	NA
"28099_1_337"	NA	".28099_1_337.41"	4030	4887	"-"	"blaTEM-1"	"broad-spectrum class A beta-lactamase TEM-1"	"core"	"AMR"	"AMR"	"BETA-LACTAM"	"BETA-LACTAM"	"ALLELEX"	286	286	100	100	286	"WP_000027057.1"	"broad-spectrum class A beta-lactamase TEM-1"	NA	NA
"28099_1_337"	NA	".28099_1_337.42"	2784	3641	"-"	"aac(3)-IId"	"aminoglycoside N-acetyltransferase AAC(3)-IId"	"core"	"AMR"	"AMR"	"AMINOGLYCOSIDE"	"GENTAMICIN"	"EXACTX"	286	286	100	100	286	"WP_000557454.1"	"aminoglycoside N-acetyltransferase AAC(3)-IId"	NA	NA
"28099_1_337"	NA	".28099_1_337.43"	1063	1899	"-"	"sul1"	"sulfonamide-resistant dihydropteroate synthase Sul1"	"core"	"AMR"	"AMR"	"SULFONAMIDE"	"SULFONAMIDE"	"EXACTX"	279	279	100	100	279	"WP_000259031.1"	"sulfonamide-resistant dihydropteroate synthase Sul1"	NA	NA
"28099_1_337"	NA	".28099_1_337.43"	1896	2240	"-"	"qacEdelta1"	"quaternary ammonium compound efflux SMR transporter QacE delta 1"	"core"	"STRESS"	"BIOCIDE"	"QUATERNARY AMMONIUM"	"QUATERNARY AMMONIUM"	"ALLELEX"	115	115	100	100	115	"WP_000679427.1"	"quaternary ammonium compound efflux SMR transporter QacE delta 1"	NA	NA
"28099_1_337"	NA	".28099_1_337.43"	2449	3234	"-"	"aadA5"	"ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA5"	"core"	"AMR"	"AMR"	"AMINOGLYCOSIDE"	"STREPTOMYCIN"	"EXACTX"	262	262	100	100	262	"WP_000503573.1"	"ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA5"	NA	NA
"28099_1_337"	NA	".28099_1_337.43"	3368	3838	"-"	"dfrA17"	"trimethoprim-resistant dihydrofolate reductase DfrA17"	"core"	"AMR"	"AMR"	"TRIMETHOPRIM"	"TRIMETHOPRIM"	"EXACTX"	157	157	100	100	157	"WP_001389366.1"	"trimethoprim-resistant dihydrofolate reductase DfrA17"	NA	NA
"28099_1_337"	NA	".28099_1_337.46"	536	1408	"+"	"blaCTX-M-15"	"extended-spectrum class A beta-lactamase CTX-M-15"	"core"	"AMR"	"AMR"	"BETA-LACTAM"	"CEPHALOSPORIN"	"ALLELEX"	291	291	100	100	291	"WP_000239590.1"	"extended-spectrum class A beta-lactamase CTX-M-15"	NA	NA
"28099_1_337"	NA	".28099_1_337.47"	208	648	"-"	"catB3"	"type B-3 chloramphenicol O-acetyltransferase CatB3"	"core"	"AMR"	"AMR"	"PHENICOL"	"CHLORAMPHENICOL"	"PARTIALX"	147	210	70	100	147	"WP_000186237.1"	"type B-3 chloramphenicol O-acetyltransferase CatB3"	NA	NA
"28099_1_337"	NA	".28099_1_337.47"	789	1616	"-"	"blaOXA-1"	"oxacillin-hydrolyzing class D beta-lactamase OXA-1"	"core"	"AMR"	"AMR"	"BETA-LACTAM"	"CEPHALOSPORIN"	"ALLELEX"	276	276	100	100	276	"WP_001334766.1"	"oxacillin-hydrolyzing class D beta-lactamase OXA-1"	NA	NA
"28099_1_337"	NA	".28099_1_337.47"	1750	2301	"-"	"aac(6')-Ib-cr5"	"fluoroquinolone-acetylating aminoglycoside 6'-N-acetyltransferase AAC(6')-Ib-cr5"	"core"	"AMR"	"AMR"	"AMINOGLYCOSIDE/QUINOLONE"	"AMIKACIN/KANAMYCIN/QUINOLONE/TOBRAMYCIN"	"ALLELEX"	184	184	100	100	184	"WP_063840321.1"	"fluoroquinolone-acetylating aminoglycoside 6'-N-acetyltransferase AAC(6')-Ib-cr5"	NA	NA
"28099_1_337"	NA	".28099_1_337.50"	250	756	"+"	"dfrA8"	"trimethoprim-resistant dihydrofolate reductase DfrA8"	"core"	"AMR"	"AMR"	"TRIMETHOPRIM"	"TRIMETHOPRIM"	"EXACTX"	169	169	100	100	169	"WP_000571065.1"	"trimethoprim-resistant dihydrofolate reductase DfrA8"	NA	NA
"28099_1_338"	NA	".28099_1_338.29"	7086	8228	"+"	"blaCMY-2"	"extended-spectrum class C beta-lactamase CMY-2"	"core"	"AMR"	"AMR"	"BETA-LACTAM"	"CEPHALOSPORIN"	"ALLELEX"	381	381	100	100	381	"WP_000976514.1"	"extended-spectrum class C beta-lactamase CMY-2"	NA	NA
"28099_1_338"	NA	".28099_1_338.39"	956	1792	"-"	"sul1"	"sulfonamide-resistant dihydropteroate synthase Sul1"	"core"	"AMR"	"AMR"	"SULFONAMIDE"	"SULFONAMIDE"	"EXACTX"	279	279	100	100	279	"WP_000259031.1"	"sulfonamide-resistant dihydropteroate synthase Sul1"	NA	NA
"28099_1_338"	NA	".28099_1_338.39"	1789	2133	"-"	"qacEdelta1"	"quaternary ammonium compound efflux SMR transporter QacE delta 1"	"core"	"STRESS"	"BIOCIDE"	"QUATERNARY AMMONIUM"	"QUATERNARY AMMONIUM"	"ALLELEX"	115	115	100	100	115	"WP_000679427.1"	"quaternary ammonium compound efflux SMR transporter QacE delta 1"	NA	NA
"28099_1_338"	NA	".28099_1_338.39"	2342	3127	"-"	"aadA5"	"ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA5"	"core"	"AMR"	"AMR"	"AMINOGLYCOSIDE"	"STREPTOMYCIN"	"EXACTX"	262	262	100	100	262	"WP_000503573.1"	"ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA5"	NA	NA
"28099_1_338"	NA	".28099_1_338.39"	3261	3731	"-"	"dfrA17"	"trimethoprim-resistant dihydrofolate reductase DfrA17"	"core"	"AMR"	"AMR"	"TRIMETHOPRIM"	"TRIMETHOPRIM"	"EXACTX"	157	157	100	100	157	"WP_001389366.1"	"trimethoprim-resistant dihydrofolate reductase DfrA17"	NA	NA
"28099_1_338"	NA	".28099_1_338.40"	137	970	"-"	"aph(6)-Id"	"aminoglycoside O-phosphotransferase APH(6)-Id"	"core"	"AMR"	"AMR"	"AMINOGLYCOSIDE"	"STREPTOMYCIN"	"EXACTX"	278	278	100	100	278	"WP_000480968.1"	"aminoglycoside O-phosphotransferase APH(6)-Id"	NA	NA
"28099_1_338"	NA	".28099_1_338.40"	973	1773	"-"	"aph(3'')-Ib"	"aminoglycoside O-phosphotransferase APH(3'')-Ib"	"core"	"AMR"	"AMR"	"AMINOGLYCOSIDE"	"STREPTOMYCIN"	"EXACTX"	267	267	100	100	267	"WP_001082319.1"	"aminoglycoside O-phosphotransferase APH(3'')-Ib"	NA	NA
"28099_1_338"	NA	".28099_1_338.40"	1837	2649	"-"	"sul2"	"sulfonamide-resistant dihydropteroate synthase Sul2"	"core"	"AMR"	"AMR"	"SULFONAMIDE"	"SULFONAMIDE"	"EXACTX"	271	271	100	100	271	"WP_001043265.1"	"sulfonamide-resistant dihydropteroate synthase Sul2"	NA	NA
"28099_1_338"	NA	".28099_1_338.41"	500	1357	"+"	"blaTEM-1"	"broad-spectrum class A beta-lactamase TEM-1"	"core"	"AMR"	"AMR"	"BETA-LACTAM"	"BETA-LACTAM"	"ALLELEX"	286	286	100	100	286	"WP_000027057.1"	"broad-spectrum class A beta-lactamase TEM-1"	NA	NA
"28099_1_338"	NA	".28099_1_338.42"	3281	4183	"-"	"mph(A)"	"Mph(A) family macrolide 2'-phosphotransferase"	"core"	"AMR"	"AMR"	"MACROLIDE"	"AZITHROMYCIN/ERYTHROMYCIN/SPIRAMYCIN/TELITHROMYCIN"	"EXACTX"	301	301	100	100	301	"WP_000219391.1"	"Mph(A) family macrolide 2'-phosphotransferase"	NA	NA
"28099_1_338"	NA	".28099_1_338.45"	251	1123	"+"	"blaCTX-M-15"	"extended-spectrum class A beta-lactamase CTX-M-15"	"core"	"AMR"	"AMR"	"BETA-LACTAM"	"CEPHALOSPORIN"	"ALLELEX"	291	291	100	100	291	"WP_000239590.1"	"extended-spectrum class A beta-lactamase CTX-M-15"	NA	NA
"28099_1_338"	NA	".28099_1_338.46"	2759	3523	"-"	"aac(3)-IId"	"aminoglycoside N-acetyltransferase AAC(3)-IId"	"core"	"AMR"	"AMR"	"AMINOGLYCOSIDE"	"GENTAMICIN"	"PARTIAL_CONTIG_ENDX"	255	286	89.16	100	255	"WP_000557454.1"	"aminoglycoside N-acetyltransferase AAC(3)-IId"	NA	NA
"28099_1_338"	NA	".28099_1_338.47"	903	2105	"-"	"tet(B)"	"tetracycline efflux MFS transporter Tet(B)"	"core"	"AMR"	"AMR"	"TETRACYCLINE"	"TETRACYCLINE"	"EXACTX"	401	401	100	100	401	"WP_001089068.1"	"tetracycline efflux MFS transporter Tet(B)"	NA	NA
"28099_1_338"	NA	".28099_1_338.49"	125	565	"-"	"catB3"	"type B-3 chloramphenicol O-acetyltransferase CatB3"	"core"	"AMR"	"AMR"	"PHENICOL"	"CHLORAMPHENICOL"	"PARTIALX"	147	210	70	100	147	"WP_000186237.1"	"type B-3 chloramphenicol O-acetyltransferase CatB3"	NA	NA
"28099_1_338"	NA	".28099_1_338.49"	706	1533	"-"	"blaOXA-1"	"oxacillin-hydrolyzing class D beta-lactamase OXA-1"	"core"	"AMR"	"AMR"	"BETA-LACTAM"	"CEPHALOSPORIN"	"ALLELEX"	276	276	100	100	276	"WP_001334766.1"	"oxacillin-hydrolyzing class D beta-lactamase OXA-1"	NA	NA
"28099_1_338"	NA	".28099_1_338.49"	1667	2218	"-"	"aac(6')-Ib-cr5"	"fluoroquinolone-acetylating aminoglycoside 6'-N-acetyltransferase AAC(6')-Ib-cr5"	"core"	"AMR"	"AMR"	"AMINOGLYCOSIDE/QUINOLONE"	"AMIKACIN/KANAMYCIN/QUINOLONE/TOBRAMYCIN"	"ALLELEX"	184	184	100	100	184	"WP_063840321.1"	"fluoroquinolone-acetylating aminoglycoside 6'-N-acetyltransferase AAC(6')-Ib-cr5"	NA	NA
"28099_1_339"	NA	".28099_1_339.1"	258424	258894	"+"	"dfrA1"	"trimethoprim-resistant dihydrofolate reductase DfrA1"	"core"	"AMR"	"AMR"	"TRIMETHOPRIM"	"TRIMETHOPRIM"	"EXACTX"	157	157	100	100	157	"WP_000777554.1"	"trimethoprim-resistant dihydrofolate reductase DfrA1"	NA	NA
"28099_1_339"	NA	".28099_1_339.1"	258992	259513	"+"	"sat2"	"streptothricin N-acetyltransferase Sat2"	"core"	"AMR"	"AMR"	"STREPTOTHRICIN"	"STREPTOTHRICIN"	"EXACTX"	174	174	100	100	174	"WP_000704156.1"	"streptothricin N-acetyltransferase Sat2"	NA	NA
"28099_1_339"	NA	".28099_1_339.1"	259574	260359	"+"	"aadA1"	"ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1"	"core"	"AMR"	"AMR"	"AMINOGLYCOSIDE"	"STREPTOMYCIN"	"EXACTX"	262	262	100	100	262	"WP_001206315.1"	"ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1"	NA	NA
"28099_1_339"	NA	".28099_1_339.16"	88241	89113	"+"	"blaCTX-M-15"	"extended-spectrum class A beta-lactamase CTX-M-15"	"core"	"AMR"	"AMR"	"BETA-LACTAM"	"CEPHALOSPORIN"	"ALLELEX"	291	291	100	100	291	"WP_000239590.1"	"extended-spectrum class A beta-lactamase CTX-M-15"	NA	NA
"28099_1_339"	NA	".28099_1_339.67"	401	1057	"+"	"catA1"	"type A-1 chloramphenicol O-acetyltransferase"	"core"	"AMR"	"AMR"	"PHENICOL"	"CHLORAMPHENICOL"	"EXACTX"	219	219	100	100	219	"WP_000412211.1"	"type A-1 chloramphenicol O-acetyltransferase"	NA	NA
"28099_1_339"	NA	".28099_1_339.67"	7136	7963	"+"	"blaOXA-1"	"oxacillin-hydrolyzing class D beta-lactamase OXA-1"	"core"	"AMR"	"AMR"	"BETA-LACTAM"	"CEPHALOSPORIN"	"ALLELEX"	276	276	100	100	276	"WP_001334766.1"	"oxacillin-hydrolyzing class D beta-lactamase OXA-1"	NA	NA
"28099_1_339"	NA	".28099_1_339.70"	212	1024	"-"	"sul2"	"sulfonamide-resistant dihydropteroate synthase Sul2"	"core"	"AMR"	"AMR"	"SULFONAMIDE"	"SULFONAMIDE"	"EXACTX"	271	271	100	100	271	"WP_001043260.1"	"sulfonamide-resistant dihydropteroate synthase Sul2"	NA	NA
"28099_1_339"	NA	".28099_1_339.70"	4712	5545	"-"	"aph(6)-Id"	"aminoglycoside O-phosphotransferase APH(6)-Id"	"core"	"AMR"	"AMR"	"AMINOGLYCOSIDE"	"STREPTOMYCIN"	"EXACTX"	278	278	100	100	278	"WP_000480968.1"	"aminoglycoside O-phosphotransferase APH(6)-Id"	NA	NA
"28099_1_339"	NA	".28099_1_339.70"	5898	6368	"-"	"dfrA14"	"trimethoprim-resistant dihydrofolate reductase DfrA14"	"core"	"AMR"	"AMR"	"TRIMETHOPRIM"	"TRIMETHOPRIM"	"EXACTX"	157	157	100	100	157	"WP_021529707.1"	"trimethoprim-resistant dihydrofolate reductase DfrA14"	NA	NA
"28099_1_339"	NA	".28099_1_339.70"	6389	6910	"-"	"aph(3'')-Ib"	"aminoglycoside O-phosphotransferase APH(3'')-Ib"	"core"	"AMR"	"AMR"	"AMINOGLYCOSIDE"	"STREPTOMYCIN"	"PARTIAL_CONTIG_ENDX"	174	267	65.17	100	174	"WP_001082319.1"	"aminoglycoside O-phosphotransferase APH(3'')-Ib"	NA	NA
"28099_1_339"	NA	".28099_1_339.71"	2511	3713	"-"	"tet(B)"	"tetracycline efflux MFS transporter Tet(B)"	"core"	"AMR"	"AMR"	"TETRACYCLINE"	"TETRACYCLINE"	"EXACTX"	401	401	100	100	401	"WP_001089068.1"	"tetracycline efflux MFS transporter Tet(B)"	NA	NA
"28099_1_34"	NA	".28099_1_34.35"	3	707	"-"	"sul2"	"sulfonamide-resistant dihydropteroate synthase Sul2"	"core"	"AMR"	"AMR"	"SULFONAMIDE"	"SULFONAMIDE"	"PARTIAL_CONTIG_ENDX"	235	271	86.72	100	235	"WP_001043260.1"	"sulfonamide-resistant dihydropteroate synthase Sul2"	NA	NA
"28099_1_34"	NA	".28099_1_34.35"	4395	5228	"-"	"aph(6)-Id"	"aminoglycoside O-phosphotransferase APH(6)-Id"	"core"	"AMR"	"AMR"	"AMINOGLYCOSIDE"	"STREPTOMYCIN"	"EXACTX"	278	278	100	100	278	"WP_000480968.1"	"aminoglycoside O-phosphotransferase APH(6)-Id"	NA	NA
"28099_1_34"	NA	".28099_1_34.35"	5581	6051	"-"	"dfrA14"	"trimethoprim-resistant dihydrofolate reductase DfrA14"	"core"	"AMR"	"AMR"	"TRIMETHOPRIM"	"TRIMETHOPRIM"	"EXACTX"	157	157	100	100	157	"WP_021529707.1"	"trimethoprim-resistant dihydrofolate reductase DfrA14"	NA	NA
"28099_1_34"	NA	".28099_1_34.35"	6072	6599	"-"	"aph(3'')-Ib"	"aminoglycoside O-phosphotransferase APH(3'')-Ib"	"core"	"AMR"	"AMR"	"AMINOGLYCOSIDE"	"STREPTOMYCIN"	"PARTIALX"	176	267	65.92	100	176	"WP_001082319.1"	"aminoglycoside O-phosphotransferase APH(3'')-Ib"	NA	NA
"28099_1_34"	NA	".28099_1_34.8"	20159	21031	"+"	"blaCTX-M-15"	"extended-spectrum class A beta-lactamase CTX-M-15"	"core"	"AMR"	"AMR"	"BETA-LACTAM"	"CEPHALOSPORIN"	"ALLELEX"	291	291	100	100	291	"WP_000239590.1"	"extended-spectrum class A beta-lactamase CTX-M-15"	NA	NA
"28099_1_34"	NA	".28099_1_34.8"	25675	26328	"+"	"qnrS1"	"quinolone resistance pentapeptide repeat protein QnrS1"	"core"	"AMR"	"AMR"	"QUINOLONE"	"QUINOLONE"	"ALLELEX"	218	218	100	100	218	"WP_001516695.1"	"quinolone resistance pentapeptide repeat protein QnrS1"	NA	NA
"28099_1_341"	NA	".28099_1_341.44"	1844	3046	"+"	"tet(B)"	"tetracycline efflux MFS transporter Tet(B)"	"core"	"AMR"	"AMR"	"TETRACYCLINE"	"TETRACYCLINE"	"EXACTX"	401	401	100	100	401	"WP_001089068.1"	"tetracycline efflux MFS transporter Tet(B)"	NA	NA
"28099_1_341"	NA	".28099_1_341.72"	3018	3851	"-"	"aph(6)-Id"	"aminoglycoside O-phosphotransferase APH(6)-Id"	"core"	"AMR"	"AMR"	"AMINOGLYCOSIDE"	"STREPTOMYCIN"	"EXACTX"	278	278	100	100	278	"WP_000480968.1"	"aminoglycoside O-phosphotransferase APH(6)-Id"	NA	NA
"28099_1_341"	NA	".28099_1_341.72"	3854	4654	"-"	"aph(3'')-Ib"	"aminoglycoside O-phosphotransferase APH(3'')-Ib"	"core"	"AMR"	"AMR"	"AMINOGLYCOSIDE"	"STREPTOMYCIN"	"EXACTX"	267	267	100	100	267	"WP_001082319.1"	"aminoglycoside O-phosphotransferase APH(3'')-Ib"	NA	NA
"28099_1_341"	NA	".28099_1_341.72"	4718	5530	"-"	"sul2"	"sulfonamide-resistant dihydropteroate synthase Sul2"	"core"	"AMR"	"AMR"	"SULFONAMIDE"	"SULFONAMIDE"	"EXACTX"	271	271	100	100	271	"WP_001043260.1"	"sulfonamide-resistant dihydropteroate synthase Sul2"	NA	NA
"28099_1_341"	NA	".28099_1_341.74"	2766	3638	"-"	"blaCTX-M-15"	"extended-spectrum class A beta-lactamase CTX-M-15"	"core"	"AMR"	"AMR"	"BETA-LACTAM"	"CEPHALOSPORIN"	"ALLELEX"	291	291	100	100	291	"WP_000239590.1"	"extended-spectrum class A beta-lactamase CTX-M-15"	NA	NA
"28099_1_341"	NA	".28099_1_341.75"	1763	2233	"+"	"dfrA17"	"trimethoprim-resistant dihydrofolate reductase DfrA17"	"core"	"AMR"	"AMR"	"TRIMETHOPRIM"	"TRIMETHOPRIM"	"EXACTX"	157	157	100	100	157	"WP_001389366.1"	"trimethoprim-resistant dihydrofolate reductase DfrA17"	NA	NA
"28099_1_341"	NA	".28099_1_341.75"	2367	3152	"+"	"aadA5"	"ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA5"	"core"	"AMR"	"AMR"	"AMINOGLYCOSIDE"	"STREPTOMYCIN"	"EXACTX"	262	262	100	100	262	"WP_000503573.1"	"ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA5"	NA	NA
"28099_1_341"	NA	".28099_1_341.75"	3361	3705	"+"	"qacEdelta1"	"quaternary ammonium compound efflux SMR transporter QacE delta 1"	"core"	"STRESS"	"BIOCIDE"	"QUATERNARY AMMONIUM"	"QUATERNARY AMMONIUM"	"ALLELEX"	115	115	100	100	115	"WP_000679427.1"	"quaternary ammonium compound efflux SMR transporter QacE delta 1"	NA	NA
"28099_1_341"	NA	".28099_1_341.75"	3702	4538	"+"	"sul1"	"sulfonamide-resistant dihydropteroate synthase Sul1"	"core"	"AMR"	"AMR"	"SULFONAMIDE"	"SULFONAMIDE"	"EXACTX"	279	279	100	100	279	"WP_000259031.1"	"sulfonamide-resistant dihydropteroate synthase Sul1"	NA	NA
"28099_1_341"	NA	".28099_1_341.79"	195	1097	"+"	"mph(A)"	"Mph(A) family macrolide 2'-phosphotransferase"	"core"	"AMR"	"AMR"	"MACROLIDE"	"AZITHROMYCIN/ERYTHROMYCIN/SPIRAMYCIN/TELITHROMYCIN"	"EXACTX"	301	301	100	100	301	"WP_000219391.1"	"Mph(A) family macrolide 2'-phosphotransferase"	NA	NA
"28099_1_341"	NA	".28099_1_341.84"	1825	2682	"-"	"aac(3)-IIe"	"aminoglycoside N-acetyltransferase AAC(3)-IIe"	"core"	"AMR"	"AMR"	"AMINOGLYCOSIDE"	"GENTAMICIN"	"EXACTX"	286	286	100	100	286	"WP_000557452.1"	"aminoglycoside N-acetyltransferase AAC(3)-IIe"	NA	NA
